year,suicides_no,country,HDI_for_year
2005,5,Hungary,0.802
2010,242,Hungary,0.821
2010,671,Hungary,0.821
2010,760,Hungary,0.821
2010,190,Hungary,0.821
2010,109,Hungary,0.821
2010,210,Hungary,0.821
2010,170,Hungary,0.821
2010,77,Hungary,0.821
2010,37,Hungary,0.821
2010,20,Hungary,0.821
2010,2,Hungary,0.821
2010,1,Hungary,0.821
2011,200,Hungary,0.823
2011,632,Hungary,0.823
2011,751,Hungary,0.823
2011,122,Hungary,0.823
2011,173,Hungary,0.823
2011,229,Hungary,0.823
2011,87,Hungary,0.823
2011,182,Hungary,0.823
2011,22,Hungary,0.823
2011,16,Hungary,0.823
2011,3,Hungary,0.823
2011,3,Hungary,0.823
2012,233,Hungary,0.823
2012,655,Hungary,0.823
2012,683,Hungary,0.823
2012,124,Hungary,0.823
2012,148,Hungary,0.823
2012,219,Hungary,0.823
2012,82,Hungary,0.823
2012,160,Hungary,0.823
2012,28,Hungary,0.823
2012,15,Hungary,0.823
2012,2,Hungary,0.823
2013,201,Hungary,0.825
2013,606,Hungary,0.825
2013,613,Hungary,0.825
2013,106,Hungary,0.825
2013,107,Hungary,0.825
2013,200,Hungary,0.825
2013,155,Hungary,0.825
2013,60,Hungary,0.825
2013,31,Hungary,0.825
2013,12,Hungary,0.825
2013,1,Hungary,0.825
2014,179,Hungary,0.828
2014,600,Hungary,0.828
2014,495,Hungary,0.828
2014,130,Hungary,0.828
2014,81,Hungary,0.828
2014,183,Hungary,0.828
2014,72,Hungary,0.828
2014,152,Hungary,0.828
2014,23,Hungary,0.828
2014,8,Hungary,0.828
2014,2,Hungary,0.828
1985,7,Iceland,0.776
1985,5,Iceland,0.776
1985,7,Iceland,0.776
1985,5,Iceland,0.776
1985,4,Iceland,0.776
1985,1,Iceland,0.776
1985,3,Iceland,0.776
1990,10,Iceland,0.802
1990,8,Iceland,0.802
1990,9,Iceland,0.802
1990,8,Iceland,0.802
1990,3,Iceland,0.802
1990,1,Iceland,0.802
1990,1,Iceland,0.802
1995,8,Iceland,0.826
1995,5,Iceland,0.826
1995,4,Iceland,0.826
1995,5,Iceland,0.826
1995,1,Iceland,0.826
1995,2,Iceland,0.826
1995,1,Iceland,0.826
1995,1,Iceland,0.826
2000,13,Iceland,0.859
2000,13,Iceland,0.859
2000,6,Iceland,0.859
2000,10,Iceland,0.859
2000,3,Iceland,0.859
2000,4,Iceland,0.859
2000,1,Iceland,0.859
2005,6,Iceland,0.889
2005,10,Iceland,0.889
2005,5,Iceland,0.889
2005,6,Iceland,0.889
2005,3,Iceland,0.889
2005,3,Iceland,0.889
2010,3,Iceland,0.892
2010,8,Iceland,0.892
2010,7,Iceland,0.892
2010,11,Iceland,0.892
2010,6,Iceland,0.892
2010,5,Iceland,0.892
2010,3,Iceland,0.892
2010,1,Iceland,0.892
2010,1,Iceland,0.892
2010,1,Iceland,0.892
2011,5,Iceland,0.896
2011,6,Iceland,0.896
2011,8,Iceland,0.896
2011,2,Iceland,0.896
2011,2,Iceland,0.896
2011,1,Iceland,0.896
2011,1,Iceland,0.896
2011,1,Iceland,0.896
2011,1,Iceland,0.896
2012,7,Iceland,0.897
2012,2,Iceland,0.897
2012,6,Iceland,0.897
2012,8,Iceland,0.897
2012,4,Iceland,0.897
2012,3,Iceland,0.897
2012,2,Iceland,0.897
2012,2,Iceland,0.897
2012,3,Iceland,0.897
2013,5,Iceland,0.899
2013,7,Iceland,0.899
2013,12,Iceland,0.899
2013,3,Iceland,0.899
2013,5,Iceland,0.899
2013,6,Iceland,0.899
2013,3,Iceland,0.899
2013,5,Iceland,0.899
2013,3,Iceland,0.899
2014,5,Iceland,0.899
2014,9,Iceland,0.899
2014,8,Iceland,0.899
2014,4,Iceland,0.899
2014,7,Iceland,0.899
2014,4,Iceland,0.899
2014,1,Iceland,0.899
2014,2,Iceland,0.899
2014,2,Iceland,0.899
2014,2,Iceland,0.899
1985,65,Ireland,0.742
1985,47,Ireland,0.742
1985,48,Ireland,0.742
1985,51,Ireland,0.742
1985,21,Ireland,0.742
1985,4,Ireland,0.742
1985,24,Ireland,0.742
1985,11,Ireland,0.742
1985,1,Ireland,0.742
1985,3,Ireland,0.742
1985,1,Ireland,0.742
1990,58,Ireland,0.77
1990,51,Ireland,0.77
1990,85,Ireland,0.77
1990,9,Ireland,0.77
1990,44,Ireland,0.77
1990,20,Ireland,0.77
1990,20,Ireland,0.77
1990,29,Ireland,0.77
1990,12,Ireland,0.77
1990,2,Ireland,0.77
1990,4,Ireland,0.77
1995,67,Ireland,0.803
1995,111,Ireland,0.803
1995,76,Ireland,0.803
1995,14,Ireland,0.803
1995,48,Ireland,0.803
1995,20,Ireland,0.803
1995,34,Ireland,0.803
1995,13,Ireland,0.803
1995,11,Ireland,0.803
1995,3,Ireland,0.803
1995,4,Ireland,0.803
1995,2,Ireland,0.803
2000,99,Ireland,0.861
2000,138,Ireland,0.861
2000,85,Ireland,0.861
2000,51,Ireland,0.861
2000,7,Ireland,0.861
2000,37,Ireland,0.861
2000,21,Ireland,0.861
2000,5,Ireland,0.861
2000,10,Ireland,0.861
2000,9,Ireland,0.861
2000,1,Ireland,0.861
2005,86,Ireland,0.895
2005,80,Ireland,0.895
2005,134,Ireland,0.895
2005,59,Ireland,0.895
2005,21,Ireland,0.895
2005,18,Ireland,0.895
2005,17,Ireland,0.895
2005,27,Ireland,0.895
2005,4,Ireland,0.895
2005,2,Ireland,0.895
2005,2,Ireland,0.895
2005,1,Ireland,0.895
2010,166,Ireland,0.908
2010,67,Ireland,0.908
2010,75,Ireland,0.908
2010,66,Ireland,0.908
2010,9,Ireland,0.908
2010,25,Ireland,0.908
2010,38,Ireland,0.908
2010,19,Ireland,0.908
2010,11,Ireland,0.908
2010,4,Ireland,0.908
2010,3,Ireland,0.908
2010,3,Ireland,0.908
2011,191,Ireland,0.909
2011,100,Ireland,0.909
2011,78,Ireland,0.909
2011,78,Ireland,0.909
2011,11,Ireland,0.909
2011,27,Ireland,0.909
2011,38,Ireland,0.909
2011,16,Ireland,0.909
2011,15,Ireland,0.909
2012,192,Ireland,0.91
2012,89,Ireland,0.91
2012,89,Ireland,0.91
2012,59,Ireland,0.91
2012,14,Ireland,0.91
2012,42,Ireland,0.91
2012,16,Ireland,0.91
2012,20,Ireland,0.91
2012,15,Ireland,0.91
2012,2,Ireland,0.91
2012,3,Ireland,0.91
2012,1,Ireland,0.91
2013,169,Ireland,0.912
2013,102,Ireland,0.912
2013,68,Ireland,0.912
2013,44,Ireland,0.912
2013,24,Ireland,0.912
2013,42,Ireland,0.912
2013,6,Ireland,0.912
2013,18,Ireland,0.912
2013,9,Ireland,0.912
2013,3,Ireland,0.912
2013,2,Ireland,0.912
2014,165,Ireland,0.916
2014,80,Ireland,0.916
2014,63,Ireland,0.916
2014,81,Ireland,0.916
2014,8,Ireland,0.916
2014,39,Ireland,0.916
2014,20,Ireland,0.916
2014,11,Ireland,0.916
2014,15,Ireland,0.916
2014,2,Ireland,0.916
2014,2,Ireland,0.916
1985,24,Israel,0.768
1985,48,Israel,0.768
1985,10,Israel,0.768
1985,41,Israel,0.768
1985,28,Israel,0.768
1985,27,Israel,0.768
1985,19,Israel,0.768
1985,19,Israel,0.768
1985,11,Israel,0.768
1985,7,Israel,0.768
1990,29,Israel,0.785
1990,52,Israel,0.785
1990,48,Israel,0.785
1990,61,Israel,0.785
1990,12,Israel,0.785
1990,23,Israel,0.785
1990,28,Israel,0.785
1990,22,Israel,0.785
1990,14,Israel,0.785
1990,13,Israel,0.785
1990,2,Israel,0.785
1995,33,Israel,0.817
1995,27,Israel,0.817
1995,63,Israel,0.817
1995,72,Israel,0.817
1995,49,Israel,0.817
1995,38,Israel,0.817
1995,28,Israel,0.817
1995,20,Israel,0.817
1995,22,Israel,0.817
1995,4,Israel,0.817
1995,3,Israel,0.817
1995,1,Israel,0.817
2000,39,Israel,0.85
2000,66,Israel,0.85
2000,100,Israel,0.85
2000,65,Israel,0.85
2000,36,Israel,0.85
2000,13,Israel,0.85
2000,25,Israel,0.85
2000,15,Israel,0.85
2000,24,Israel,0.85
2000,10,Israel,0.85
2000,1,Israel,0.85
2005,35,Israel,0.87
2005,52,Israel,0.87
2005,93,Israel,0.87
2005,23,Israel,0.87
2005,66,Israel,0.87
2005,56,Israel,0.87
2005,26,Israel,0.87
2005,42,Israel,0.87
2005,16,Israel,0.87
2005,13,Israel,0.87
2005,2,Israel,0.87
2005,1,Israel,0.87
2010,40,Israel,0.883
2010,93,Israel,0.883
2010,119,Israel,0.883
2010,77,Israel,0.883
2010,63,Israel,0.883
2010,9,Israel,0.883
2010,22,Israel,0.883
2010,33,Israel,0.883
2010,10,Israel,0.883
2010,9,Israel,0.883
2010,3,Israel,0.883
2010,2,Israel,0.883
2011,44,Israel,0.888
2011,80,Israel,0.888
2011,111,Israel,0.888
2011,45,Israel,0.888
2011,41,Israel,0.888
2011,30,Israel,0.888
2011,7,Israel,0.888
2011,16,Israel,0.888
2011,22,Israel,0.888
2011,12,Israel,0.888
2011,1,Israel,0.888
2012,33,Israel,0.89
2012,93,Israel,0.89
2012,131,Israel,0.89
2012,57,Israel,0.89
2012,32,Israel,0.89
2012,9,Israel,0.89
2012,24,Israel,0.89
2012,17,Israel,0.89
2012,13,Israel,0.89
2012,18,Israel,0.89
2012,3,Israel,0.89
2013,34,Israel,0.893
2013,71,Israel,0.893
2013,102,Israel,0.893
2013,47,Israel,0.893
2013,12,Israel,0.893
2013,30,Israel,0.893
2013,23,Israel,0.893
2013,26,Israel,0.893
2013,15,Israel,0.893
2013,7,Israel,0.893
2013,5,Israel,0.893
2014,32,Israel,0.894
2014,125,Israel,0.894
2014,54,Israel,0.894
2014,41,Israel,0.894
2014,35,Israel,0.894
2014,11,Israel,0.894
2014,24,Israel,0.894
2014,29,Israel,0.894
2014,13,Israel,0.894
2014,10,Israel,0.894
2014,7,Israel,0.894
2014,1,Israel,0.894
1985,542,Italy,0.738
1985,1307,Italy,0.738
1985,902,Italy,0.738
1985,239,Italy,0.738
1985,596,Italy,0.738
1985,361,Italy,0.738
1985,249,Italy,0.738
1985,382,Italy,0.738
1985,106,Italy,0.738
1985,60,Italy,0.738
1985,10,Italy,0.738
1985,5,Italy,0.738
1990,670,Italy,0.766
1990,980,Italy,0.766
1990,802,Italy,0.766
1990,443,Italy,0.766
1990,224,Italy,0.766
1990,452,Italy,0.766
1990,275,Italy,0.766
1990,317,Italy,0.766
1990,132,Italy,0.766
1990,90,Italy,0.766
1990,11,Italy,0.766
1990,6,Italy,0.766
1995,591,Italy,0.799
1995,1078,Italy,0.799
1995,960,Italy,0.799
1995,488,Italy,0.799
1995,199,Italy,0.799
1995,298,Italy,0.799
1995,445,Italy,0.799
1995,310,Italy,0.799
1995,120,Italy,0.799
1995,64,Italy,0.799
1995,15,Italy,0.799
1995,1,Italy,0.799
2000,557,Italy,0.829
2000,893,Italy,0.829
2000,914,Italy,0.829
2000,459,Italy,0.829
2000,217,Italy,0.829
2000,230,Italy,0.829
2000,339,Italy,0.829
2000,313,Italy,0.829
2000,124,Italy,0.829
2000,51,Italy,0.829
2000,9,Italy,0.829
2000,2,Italy,0.829
2005,512,Italy,0.856
2005,871,Italy,0.856
2005,899,Italy,0.856
2005,343,Italy,0.856
2005,190,Italy,0.856
2005,170,Italy,0.856
2005,336,Italy,0.856
2005,265,Italy,0.856
2005,105,Italy,0.856
2005,41,Italy,0.856
2005,8,Italy,0.856
2005,2,Italy,0.856
2010,591,Italy,0.869
2010,944,Italy,0.869
2010,1098,Italy,0.869
2010,341,Italy,0.869
2010,144,Italy,0.869
2010,161,Italy,0.869
2010,294,Italy,0.869
2010,292,Italy,0.869
2010,82,Italy,0.869
2010,31,Italy,0.869
2010,10,Italy,0.869
2010,1,Italy,0.869
2011,664,Italy,0.873
2011,1000,Italy,0.873
2011,1137,Italy,0.873
2011,316,Italy,0.873
2011,169,Italy,0.873
2011,162,Italy,0.873
2011,294,Italy,0.873
2011,303,Italy,0.873
2011,59,Italy,0.873
2011,43,Italy,0.873
2011,4,Italy,0.873
2011,2,Italy,0.873
2012,604,Italy,0.872
2012,993,Italy,0.872
2012,1215,Italy,0.872
2012,329,Italy,0.872
2012,179,Italy,0.872
2012,175,Italy,0.872
2012,317,Italy,0.872
2012,325,Italy,0.872
2012,68,Italy,0.872
2012,44,Italy,0.872
2012,4,Italy,0.872
2012,4,Italy,0.872
2013,625,Italy,0.873
2013,1039,Italy,0.873
2013,1162,Italy,0.873
2013,342,Italy,0.873
2013,147,Italy,0.873
2013,181,Italy,0.873
2013,333,Italy,0.873
2013,335,Italy,0.873
2013,66,Italy,0.873
2013,49,Italy,0.873
2013,7,Italy,0.873
2013,4,Italy,0.873
2014,670,Italy,0.873
2014,947,Italy,0.873
2014,1123,Italy,0.873
2014,300,Italy,0.873
2014,170,Italy,0.873
2014,371,Italy,0.873
2014,158,Italy,0.873
2014,275,Italy,0.873
2014,75,Italy,0.873
2014,46,Italy,0.873
2014,7,Italy,0.873
2014,5,Italy,0.873
1985,1,Jamaica,0.65
1985,1,Jamaica,0.65
1985,3,Jamaica,0.65
1985,1,Jamaica,0.65
1985,1,Jamaica,0.65
1985,1,Jamaica,0.65
1990,2,Jamaica,0.671
1990,1,Jamaica,0.671
2000,2,Jamaica,0.7
2000,1,Jamaica,0.7
2005,13,Jamaica,0.729
2005,7,Jamaica,0.729
2005,14,Jamaica,0.729
2005,2,Jamaica,0.729
2005,6,Jamaica,0.729
2005,5,Jamaica,0.729
2005,1,Jamaica,0.729
2005,1,Jamaica,0.729
2005,1,Jamaica,0.729
2005,1,Jamaica,0.729
2010,1,Jamaica,0.727
2010,1,Jamaica,0.727
2010,1,Jamaica,0.727
2011,4,Jamaica,0.727
2011,11,Jamaica,0.727
2011,14,Jamaica,0.727
2011,7,Jamaica,0.727
2011,5,Jamaica,0.727
2011,3,Jamaica,0.727
2011,3,Jamaica,0.727
2011,1,Jamaica,0.727
2011,1,Jamaica,0.727
2011,1,Jamaica,0.727
1985,1340,Japan,0.791
1985,1553,Japan,0.791
1985,3763,Japan,0.791
1985,6962,Japan,0.791
1985,1982,Japan,0.791
1985,2543,Japan,0.791
1985,2582,Japan,0.791
1985,1139,Japan,0.791
1985,817,Japan,0.791
1985,491,Japan,0.791
1985,59,Japan,0.791
1985,26,Japan,0.791
1990,1405,Japan,0.814
1990,1814,Japan,0.814
1990,3654,Japan,0.814
1990,4822,Japan,0.814
1990,2607,Japan,0.814
1990,1462,Japan,0.814
1990,2184,Japan,0.814
1990,875,Japan,0.814
1990,698,Japan,0.814
1990,434,Japan,0.814
1990,30,Japan,0.814
1990,17,Japan,0.814
1995,1358,Japan,0.838
1995,4429,Japan,0.838
1995,1582,Japan,0.838
1995,5507,Japan,0.838
1995,1692,Japan,0.838
1995,2426,Japan,0.838
1995,1050,Japan,0.838
1995,1984,Japan,0.838
1995,667,Japan,0.838
1995,488,Japan,0.838
1995,43,Japan,0.838
1995,23,Japan,0.838
2000,7988,Japan,0.857
2000,1619,Japan,0.857
2000,8023,Japan,0.857
2000,1796,Japan,0.857
2000,2454,Japan,0.857
2000,3032,Japan,0.857
2000,1273,Japan,0.857
2000,2172,Japan,0.857
2000,1027,Japan,0.857
2000,531,Japan,0.857
2000,58,Japan,0.857
2000,16,Japan,0.857
2005,8005,Japan,0.874
2005,8073,Japan,0.874
2005,1858,Japan,0.874
2005,2862,Japan,0.874
2005,1600,Japan,0.874
2005,1243,Japan,0.874
2005,2786,Japan,0.874
2005,1140,Japan,0.874
2005,2114,Japan,0.874
2005,643,Japan,0.874
2005,29,Japan,0.874
2005,16,Japan,0.874
2010,7466,Japan,0.884
2010,7351,Japan,0.884
2010,2188,Japan,0.884
2010,2543,Japan,0.884
2010,1315,Japan,0.884
2010,1686,Japan,0.884
2010,2879,Japan,0.884
2010,2404,Japan,0.884
2010,1008,Japan,0.884
2010,508,Japan,0.884
2010,42,Japan,0.884
2010,21,Japan,0.884
2011,6858,Japan,0.886
2011,6975,Japan,0.886
2011,2188,Japan,0.886
2011,2404,Japan,0.886
2011,1304,Japan,0.886
2011,1754,Japan,0.886
2011,2883,Japan,0.886
2011,2598,Japan,0.886
2011,1112,Japan,0.886
2011,616,Japan,0.886
2011,52,Japan,0.886
2011,22,Japan,0.886
2012,2262,Japan,0.888
2012,6134,Japan,0.888
2012,6413,Japan,0.888
2012,2244,Japan,0.888
2012,1294,Japan,0.888
2012,1612,Japan,0.888
2012,2636,Japan,0.888
2012,2242,Japan,0.888
2012,931,Japan,0.888
2012,495,Japan,0.888
2012,55,Japan,0.888
2012,20,Japan,0.888
2013,2362,Japan,0.89
2013,6333,Japan,0.89
2013,5908,Japan,0.89
2013,2178,Japan,0.89
2013,1242,Japan,0.89
2013,1713,Japan,0.89
2013,2604,Japan,0.89
2013,2242,Japan,0.89
2013,850,Japan,0.89
2013,467,Japan,0.89
2013,58,Japan,0.89
2013,34,Japan,0.89
2014,2254,Japan,0.891
2014,5477,Japan,0.891
2014,5710,Japan,0.891
2014,2131,Japan,0.891
2014,1180,Japan,0.891
2014,1587,Japan,0.891
2014,2512,Japan,0.891
2014,2158,Japan,0.891
2014,814,Japan,0.891
2014,432,Japan,0.891
2014,68,Japan,0.891
2014,34,Japan,0.891
1990,82,Kazakhstan,0.69
1990,925,Kazakhstan,0.69
1990,356,Kazakhstan,0.69
1990,602,Kazakhstan,0.69
1990,85,Kazakhstan,0.69
1990,375,Kazakhstan,0.69
1990,188,Kazakhstan,0.69
1990,170,Kazakhstan,0.69
1990,225,Kazakhstan,0.69
1990,104,Kazakhstan,0.69
1990,53,Kazakhstan,0.69
1990,7,Kazakhstan,0.69
1995,76,Kazakhstan,0.664
1995,737,Kazakhstan,0.664
1995,1523,Kazakhstan,0.664
1995,887,Kazakhstan,0.664
1995,622,Kazakhstan,0.664
1995,86,Kazakhstan,0.664
1995,208,Kazakhstan,0.664
1995,216,Kazakhstan,0.664
1995,145,Kazakhstan,0.664
1995,130,Kazakhstan,0.664
1995,61,Kazakhstan,0.664
1995,15,Kazakhstan,0.664
2000,1527,Kazakhstan,0.679
2000,586,Kazakhstan,0.679
2000,852,Kazakhstan,0.679
2000,47,Kazakhstan,0.679
2000,623,Kazakhstan,0.679
2000,56,Kazakhstan,0.679
2000,147,Kazakhstan,0.679
2000,169,Kazakhstan,0.679
2000,234,Kazakhstan,0.679
2000,122,Kazakhstan,0.679
2000,47,Kazakhstan,0.679
2000,18,Kazakhstan,0.679
2005,868,Kazakhstan,0.746
2005,1225,Kazakhstan,0.746
2005,402,Kazakhstan,0.746
2005,61,Kazakhstan,0.746
2005,635,Kazakhstan,0.746
2005,54,Kazakhstan,0.746
2005,126,Kazakhstan,0.746
2005,153,Kazakhstan,0.746
2005,100,Kazakhstan,0.746
2005,177,Kazakhstan,0.746
2005,78,Kazakhstan,0.746
2005,24,Kazakhstan,0.746
2010,72,Kazakhstan,0.766
2010,808,Kazakhstan,0.766
2010,1118,Kazakhstan,0.766
2010,389,Kazakhstan,0.766
2010,528,Kazakhstan,0.766
2010,39,Kazakhstan,0.766
2010,193,Kazakhstan,0.766
2010,140,Kazakhstan,0.766
2010,88,Kazakhstan,0.766
2010,160,Kazakhstan,0.766
2010,49,Kazakhstan,0.766
2010,25,Kazakhstan,0.766
2011,778,Kazakhstan,0.772
2011,64,Kazakhstan,0.772
2011,1062,Kazakhstan,0.772
2011,358,Kazakhstan,0.772
2011,493,Kazakhstan,0.772
2011,44,Kazakhstan,0.772
2011,171,Kazakhstan,0.772
2011,128,Kazakhstan,0.772
2011,166,Kazakhstan,0.772
2011,78,Kazakhstan,0.772
2011,38,Kazakhstan,0.772
2011,21,Kazakhstan,0.772
2012,716,Kazakhstan,0.778
2012,1074,Kazakhstan,0.778
2012,60,Kazakhstan,0.778
2012,368,Kazakhstan,0.778
2012,426,Kazakhstan,0.778
2012,40,Kazakhstan,0.778
2012,131,Kazakhstan,0.778
2012,181,Kazakhstan,0.778
2012,111,Kazakhstan,0.778
2012,93,Kazakhstan,0.778
2012,33,Kazakhstan,0.778
2012,7,Kazakhstan,0.778
2013,78,Kazakhstan,0.785
2013,1142,Kazakhstan,0.785
2013,733,Kazakhstan,0.785
2013,393,Kazakhstan,0.785
2013,449,Kazakhstan,0.785
2013,48,Kazakhstan,0.785
2013,182,Kazakhstan,0.785
2013,136,Kazakhstan,0.785
2013,193,Kazakhstan,0.785
2013,89,Kazakhstan,0.785
2013,42,Kazakhstan,0.785
2013,27,Kazakhstan,0.785
2014,1082,Kazakhstan,0.788
2014,70,Kazakhstan,0.788
2014,667,Kazakhstan,0.788
2014,343,Kazakhstan,0.788
2014,356,Kazakhstan,0.788
2014,47,Kazakhstan,0.788
2014,132,Kazakhstan,0.788
2014,126,Kazakhstan,0.788
2014,171,Kazakhstan,0.788
2014,69,Kazakhstan,0.788
2014,38,Kazakhstan,0.788
2014,18,Kazakhstan,0.788
1985,1,Kuwait,0.732
1985,6,Kuwait,0.732
1985,5,Kuwait,0.732
1985,2,Kuwait,0.732
1985,2,Kuwait,0.732
1985,1,Kuwait,0.732
1995,5,Kuwait,0.752
1995,9,Kuwait,0.752
1995,7,Kuwait,0.752
1995,2,Kuwait,0.752
1995,2,Kuwait,0.752
1995,1,Kuwait,0.752
2000,10,Kuwait,0.804
2000,11,Kuwait,0.804
2000,3,Kuwait,0.804
2000,1,Kuwait,0.804
2000,2,Kuwait,0.804
2000,5,Kuwait,0.804
2000,2,Kuwait,0.804
2005,21,Kuwait,0.795
2005,17,Kuwait,0.795
2005,7,Kuwait,0.795
2005,3,Kuwait,0.795
2005,1,Kuwait,0.795
2005,2,Kuwait,0.795
2005,1,Kuwait,0.795
2010,3,Kuwait,0.809
2010,8,Kuwait,0.809
2010,13,Kuwait,0.809
2010,9,Kuwait,0.809
2010,2,Kuwait,0.809
2010,3,Kuwait,0.809
2010,1,Kuwait,0.809
2011,6,Kuwait,0.812
2011,2,Kuwait,0.812
2011,4,Kuwait,0.812
2011,9,Kuwait,0.812
2011,3,Kuwait,0.812
2011,9,Kuwait,0.812
2011,4,Kuwait,0.812
2011,2,Kuwait,0.812
2011,2,Kuwait,0.812
2012,10,Kuwait,0.815
2012,2,Kuwait,0.815
2012,8,Kuwait,0.815
2012,17,Kuwait,0.815
2012,4,Kuwait,0.815
2012,8,Kuwait,0.815
2012,5,Kuwait,0.815
2012,1,Kuwait,0.815
2012,1,Kuwait,0.815
2013,16,Kuwait,0.816
2013,3,Kuwait,0.816
2013,5,Kuwait,0.816
2013,3,Kuwait,0.816
2013,5,Kuwait,0.816
2013,7,Kuwait,0.816
2013,2,Kuwait,0.816
2014,22,Kuwait,0.816
2014,7,Kuwait,0.816
2014,5,Kuwait,0.816
2014,18,Kuwait,0.816
2014,3,Kuwait,0.816
2014,8,Kuwait,0.816
2014,1,Kuwait,0.816
2014,4,Kuwait,0.816
1990,14,Kyrgyzstan,0.615
1990,149,Kyrgyzstan,0.615
1990,68,Kyrgyzstan,0.615
1990,99,Kyrgyzstan,0.615
1990,15,Kyrgyzstan,0.615
1990,38,Kyrgyzstan,0.615
1990,54,Kyrgyzstan,0.615
1990,36,Kyrgyzstan,0.615
1990,31,Kyrgyzstan,0.615
1990,23,Kyrgyzstan,0.615
1990,16,Kyrgyzstan,0.615
1990,4,Kyrgyzstan,0.615
1995,180,Kyrgyzstan,0.562
1995,88,Kyrgyzstan,0.562
1995,9,Kyrgyzstan,0.562
1995,100,Kyrgyzstan,0.562
1995,85,Kyrgyzstan,0.562
1995,32,Kyrgyzstan,0.562
1995,6,Kyrgyzstan,0.562
1995,41,Kyrgyzstan,0.562
1995,35,Kyrgyzstan,0.562
1995,21,Kyrgyzstan,0.562
1995,5,Kyrgyzstan,0.562
1995,3,Kyrgyzstan,0.562
2000,76,Kyrgyzstan,0.593
2000,147,Kyrgyzstan,0.593
2000,7,Kyrgyzstan,0.593
2000,91,Kyrgyzstan,0.593
2000,10,Kyrgyzstan,0.593
2000,78,Kyrgyzstan,0.593
2000,34,Kyrgyzstan,0.593
2000,13,Kyrgyzstan,0.593
2000,24,Kyrgyzstan,0.593
2000,13,Kyrgyzstan,0.593
2000,15,Kyrgyzstan,0.593
2000,2,Kyrgyzstan,0.593
2005,105,Kyrgyzstan,0.614
2005,9,Kyrgyzstan,0.614
2005,136,Kyrgyzstan,0.614
2005,36,Kyrgyzstan,0.614
2005,82,Kyrgyzstan,0.614
2005,26,Kyrgyzstan,0.614
2005,19,Kyrgyzstan,0.614
2005,23,Kyrgyzstan,0.614
2005,8,Kyrgyzstan,0.614
2005,18,Kyrgyzstan,0.614
2005,2,Kyrgyzstan,0.614
2005,6,Kyrgyzstan,0.614
2010,122,Kyrgyzstan,0.634
2010,10,Kyrgyzstan,0.634
2010,131,Kyrgyzstan,0.634
2010,38,Kyrgyzstan,0.634
2010,86,Kyrgyzstan,0.634
2010,6,Kyrgyzstan,0.634
2010,40,Kyrgyzstan,0.634
2010,11,Kyrgyzstan,0.634
2010,27,Kyrgyzstan,0.634
2010,17,Kyrgyzstan,0.634
2010,8,Kyrgyzstan,0.634
2010,4,Kyrgyzstan,0.634
2011,135,Kyrgyzstan,0.639
2011,8,Kyrgyzstan,0.639
2011,92,Kyrgyzstan,0.639
2011,36,Kyrgyzstan,0.639
2011,82,Kyrgyzstan,0.639
2011,47,Kyrgyzstan,0.639
2011,5,Kyrgyzstan,0.639
2011,18,Kyrgyzstan,0.639
2011,24,Kyrgyzstan,0.639
2011,9,Kyrgyzstan,0.639
2011,10,Kyrgyzstan,0.639
2011,5,Kyrgyzstan,0.639
2012,119,Kyrgyzstan,0.645
2012,48,Kyrgyzstan,0.645
2012,141,Kyrgyzstan,0.645
2012,6,Kyrgyzstan,0.645
2012,10,Kyrgyzstan,0.645
2012,73,Kyrgyzstan,0.645
2012,40,Kyrgyzstan,0.645
2012,36,Kyrgyzstan,0.645
2012,23,Kyrgyzstan,0.645
2012,10,Kyrgyzstan,0.645
2012,15,Kyrgyzstan,0.645
2012,3,Kyrgyzstan,0.645
2013,126,Kyrgyzstan,0.652
2013,39,Kyrgyzstan,0.652
2013,84,Kyrgyzstan,0.652
2013,74,Kyrgyzstan,0.652
2013,5,Kyrgyzstan,0.652
2013,37,Kyrgyzstan,0.652
2013,4,Kyrgyzstan,0.652
2013,19,Kyrgyzstan,0.652
2013,21,Kyrgyzstan,0.652
2013,8,Kyrgyzstan,0.652
2013,18,Kyrgyzstan,0.652
2013,11,Kyrgyzstan,0.652
2014,145,Kyrgyzstan,0.655
2014,93,Kyrgyzstan,0.655
2014,37,Kyrgyzstan,0.655
2014,6,Kyrgyzstan,0.655
2014,61,Kyrgyzstan,0.655
2014,4,Kyrgyzstan,0.655
2014,29,Kyrgyzstan,0.655
2014,22,Kyrgyzstan,0.655
2014,29,Kyrgyzstan,0.655
2014,11,Kyrgyzstan,0.655
2014,16,Kyrgyzstan,0.655
2014,8,Kyrgyzstan,0.655
1995,239,Latvia,0.67
1995,339,Latvia,0.67
1995,33,Latvia,0.67
1995,146,Latvia,0.67
1995,34,Latvia,0.67
1995,65,Latvia,0.67
1995,81,Latvia,0.67
1995,61,Latvia,0.67
1995,12,Latvia,0.67
1995,10,Latvia,0.67
1995,3,Latvia,0.67
1995,1,Latvia,0.67
2000,37,Latvia,0.727
2000,265,Latvia,0.727
2000,175,Latvia,0.727
2000,83,Latvia,0.727
2000,31,Latvia,0.727
2000,53,Latvia,0.727
2000,58,Latvia,0.727
2000,39,Latvia,0.727
2000,15,Latvia,0.727
2000,8,Latvia,0.727
2000,5,Latvia,0.727
2000,1,Latvia,0.727
2005,182,Latvia,0.806
2005,114,Latvia,0.806
2005,81,Latvia,0.806
2005,19,Latvia,0.806
